"V1" "V2" "V3"
"1" 0.17037791185081 0.872368559241295 0.920700001716614
"2" 0.114293335480616 0.599067036211491 0.696000003814697
"3" 0.041841029888019 0.478258986771107 0.762799990177154
"4" 0.337272800505161 1.26859716773033 0.993100771307945
"5" 0.0256369593273848 0.356884859502316 0.811399999856949
"6" 0.0832942148298025 0.615593559741974 0.722199999094009
"7" 0.0981048240636786 0.496842864652475 0.960500001907349
"8" 0.107882680520415 0.72910384118557 0.900700017809868
"9" 0.564433050950368 1.76980004072189 0.992933812737465
"10" 0.109339995831251 0.745838984648387 0.92853334347407
"11" 0.801460466384888 1.98046284675598 0.993517291545868
"12" 0.485093910594781 1.58194190144539 0.942492280006409
"13" 0.529335566163063 1.02931941628456 0.898600013256073
"14" 0.341722860534986 1.35981837471326 0.993857772350311
"15" 1.26267160276572 2.36513977646828 0.916169413924217
"16" 0.584347826242447 1.54464475035667 0.975246002078056
"17" 3.50359605153402 2.78686114549637 0.978333348035812
"18" 0.300403555929661 1.09075842022896 0.946175166964531
"19" 0.149590317457914 0.787640274365743 0.956731406847636
"20" 0.453204109966755 1.09255917191505 0.899600012302399
"21" 0.206194459274411 1.22057046890259 0.938851207494736
"22" 2.37415235638618 2.12053264379501 0.884000012278557
"23" 2.68911691904068 2.79175151586533 0.936962807178497
"24" 0.295703903834025 1.33910550475121 0.992261092861493
"25" 0.0904849004000425 0.725168065428734 0.893100015521049
"26" 0.0334645359311253 0.421700050681829 0.879000005125999
"27" 0.545112374722958 1.49817601402601 0.990687532424927
"28" 0.393585204035044 1.36517069458961 0.971580973267555
"29" 0.655784200032552 1.68519209543864 0.994042892456055
"30" 0.152794031128287 0.825065320730209 0.885500010848045
"31" 1.27793338596821 2.25379043420156 0.986181814471881
"32" 0.418246866166592 1.54832384069761 0.994396612048149
"33" 2.04501730203629 2.76685365438461 0.958119806647301
"34" 4.85166760047277 3.33523468732834 0.944433344602585
"35" 0.140326388776302 0.642762495577335 0.972164445519447
"36" 6.13122375965118 3.62974983692169 0.926100003123283
"37" 0.322376607855161 1.01018049399058 0.950800003210703
"38" 0.921014212965965 1.62244656562805 0.962270258069039
"39" 1.27027360041936 2.72774124781291 0.992730531096458
"40" 0.230104453861713 0.821703854997953 0.786400005022685
"41" 0.466711305081844 1.34588303685188 0.922300773262978
"42" 0.457465584278107 1.50462442477544 0.982360293269158
"43" 0.113672918553154 0.689549869298935 0.769966667890549
"44" 1.08523285150528 1.65445886969566 0.944085139036179
"45" 3.78691914161046 2.88714336713155 0.891599994103114
"46" 2.49475254217784 2.19915784597397 0.914500013987223
"47" 0.173706203699112 0.945452809929848 0.957699990868568
"48" 0.549312565426032 1.15746489246686 0.91246666431427
"49" 0.0994656861200929 0.522547276318073 0.953300000826518
"50" 5.44168894290924 3.49114999055862 0.936285125613213
"51" 0.16255421432356 0.59554039756457 0.7454333370924
"52" 0.171313106976449 0.720537399947643 0.984819808006287
"53" 3.06724434693654 2.73174924850464 0.934166669845581
"54" 0.155095934122801 0.873506709535917 0.974431409041087
"55" 0.150519678629935 0.660513404607773 0.958400006095568
"56" 3.2952810883522 2.67923521995544 0.95500001013279
"57" 0.133849403038621 0.840134944915772 0.870700015425682
"58" 0.0263113746605813 0.422510446608067 0.740100002884865
"59" 4.80872665246328 3.27901829083761 0.922000006834666
"60" 0.130888133309782 0.663903182049592 0.975020897388458
"61" 0.588622749447823 1.23010719418526 0.973000019788742
"62" 0.326078818490108 1.54577690164248 0.993933811783791
"63" 0.0957120828330517 0.637384841342767 0.968196934461594
"64" 0.393338171839714 1.28216201424599 0.99416521191597
"65" 0.432604398926099 1.06983044544856 0.958000014225642
"66" 0.0910322451870888 0.661094872653484 0.803300005197525
"67" 0.0319422949571162 0.356575167924166 0.881000003218651
"68" 0.18751370601356 1.1369520175457 0.750131415724754
"69" 0.377747464179993 1.10829201936722 0.987269376516342
"70" 0.137853319682181 0.732791019280752 0.952000005046527
"71" 0.197406960651278 1.04576880812645 0.833900000452995
"72" 0.435455175340176 1.48901124477386 0.967992279529571
"73" 0.434258439143499 1.14312850038211 0.984184551239014
"74" 0.211895872354507 0.963617797493935 0.985176809430122
"75" 0.411276016831398 1.28616995573044 0.993471011519432
"76" 0.0433449911605567 0.412105495631695 0.772199991941452
"77" 2.83011770486832 2.80417557001114 0.949185121059418
"78" 0.508116405904293 1.45436767101288 0.941066679954529
"79" 0.509907856881618 1.2239904999733 0.8866000187397
"80" 0.90509844660759 1.68654986262321 0.971995857357979
"81" 0.468511632084846 1.24088087320328 0.979745416045189
"82" 0.329691494256258 1.25934276580811 0.992332172393799
"83" 0.130836954452097 0.701619220574697 0.95430853664875
"84" 0.605327310562134 1.51917086958885 0.865400004982948
"85" 0.116018024161458 0.762009130915006 0.886833342909813
"86" 1.43525955379009 2.31931312084198 0.98106280207634
"87" 0.172718472902974 1.0744565308094 0.903450406591098
"88" 0.459449141025543 1.16308443307877 0.934400014877319
"89" 0.776471000313759 1.539019947052 0.958685132265091
"90" 0.0447603128198534 0.454163857996464 0.81329999268055
"91" 0.441187436580658 1.510039498806 0.980101360678673
"92" 0.263641932308674 0.933996191819509 0.796400007406871
"93" 0.443662851452827 1.33655738472939 0.913775172829628
"94" 2.07283821702003 2.16652702093124 0.915000006556511
"95" 0.094360620751977 0.674178379774094 0.711600003242493
"96" 0.788684434642394 1.35780876040459 0.809866672754288
"97" 0.113672918553154 0.689549869298935 0.769966667890549
"98" 0.624865355889002 1.88584894021352 0.992961931228638
"99" 0.81808137178421 1.7499590476354 0.989702411492665
"100" 3.95140672127406 2.8761127114296 0.950000005960465
"101" 0.766276195049286 1.92916176557541 0.992285892367363
"102" 0.335585442682107 1.33114268978437 0.99416521191597
"103" 0.694013113975525 1.86502883672714 0.992748692631721
"104" 0.453918154935042 1.1711288579305 0.945666658878326
"105" 0.839588992595673 1.95102164030075 0.991730532050133
"106" 1.0815477069219 1.79524062593778 0.978595857620239
"107" 0.395572095364332 1.22521050572395 0.987637975811958
"108" 0.556295167803764 1.30634067773819 0.979219815135002
"109" 0.449756928284963 1.76913939317067 0.993702411651611
"110" 0.113978317528963 0.726496833562851 0.897600011825562
"111" 0.264292343556881 1.32536627809207 0.982718425790469
"112" 5.33621745765209 3.41382127046585 0.935100006461144
"113" 0.0370475362613797 0.418036223649979 0.87570000231266
"114" 0.34550974269708 1.25348063906034 0.99416521191597
"115" 1.06661534070969 1.88795853932699 0.981110733350118
"116" 0.771070651014646 1.77505408326785 0.993471011519432
"117" 0.994246819019317 2.02074432849884 0.992869371175766
"118" 0.0433334765583277 0.497222027629614 0.86219999730587
"119" 0.265703700780869 1.23134256839752 0.993455584843953
"120" 0.316325663824876 1.19319299896558 0.994026371836662
"121" 0.0603646553587168 0.632241682708263 0.759500002861023
"122" 0.141259342879057 0.879261051615079 0.981786767641703
"123" 0.615125161707401 1.06117368300756 0.807200006643931
"124" 0.0254584872319053 0.326021068543196 0.869666666785876
"125" 0.754968932469686 1.81893289724986 0.994442892074585
"126" 0.45099666595459 1.29931895375252 0.893325612545013
"127" 0.544669923484326 1.43049403270086 0.984945411086082
"128" 4.12772543271383 2.73465930302938 0.868400003115336
"129" 0.301593864460786 1.61337548494339 0.948471012711525
"130" 1.35326312581698 2.2836588493983 0.98668042798837
"131" 0.518805282513301 1.03583579142888 0.895466668605804
"132" 1.13798539623618 1.91780998826027 0.827900004386902
"133" 1.55496318101883 1.92482942342758 0.933970256447792
"134" 0.252724500919382 1.06025775551796 0.759566667079926
"135" 0.14810895293951 0.889051120479902 0.977555365363757
"136" 0.115131596028805 0.574817257225513 0.954700000683467
"137" 0.444279198348522 1.54011495550474 0.993811492323875
"138" 0.389701507488887 1.82880691289902 0.994628012180328
"139" 0.23688396140933 1.24342858791351 0.945159747203191
"140" 0.482520757168531 1.21341799855232 0.971631415486336
"141" 4.03512998580933 3.11867652893066 0.928831408619881
"142" 2.46571302890778 2.47308950901032 0.979910731315613
"143" 0.0558146148454398 0.521825204789639 0.752300000190735
"144" 0.415759933044513 1.18405330141385 0.97229808151722
"145" 0.135789362490177 0.714901262521744 0.858600010275841
"146" 3.98192215760549 2.9946276307106 0.936666667461395
"147" 0.0411879924032837 0.411120916604996 0.743100000619888
"148" 0.458331577976545 1.27638265689214 0.993471011519432
"149" 0.316044673522313 0.922252847949664 0.950100003878276
"150" 0.125011180192232 0.825093772013982 0.878033336997032
"151" 0.0327325214352459 0.377678204476833 0.776199988126755
"152" 0.252724500919382 1.06025775551796 0.759566667079926
"153" 4.44927886486053 3.26051754713058 0.936600012779236
"154" 0.121911251097918 0.800823398828507 0.868000011444092
"155" 0.675496335923672 1.14012235045433 0.844800008535385
"156" 1.36900031963984 2.32336146036784 0.985878783067067
"157" 0.147127421051264 0.729910668730736 0.979127254486084
"158" 0.0391982346773148 0.642561917304993 0.697399996519089
"159" 1.35566865682602 2.03547901153564 0.983295855522156
"160" 1.26317363341649 1.71921978473663 0.909392274618149
"161" 0.198405686939756 0.973050580024719 0.936033331751823
"162" 0.712754325866699 2.01146629333496 0.994257771968842
"163" 0.194971929863095 1.08810240924358 0.979696931441625
"164" 0.122890933528543 0.865038743813833 0.838133344650269
"165" 0.247036093672117 1.02800717731317 0.986221447587013
"166" 0.0472661870904267 0.368130467534065 0.795499996542931
"167" 0.652946428457896 1.83370877106984 0.993702411651611
"168" 0.690727895696958 1.74621174852053 0.993471011519432
"169" 0.304985985954603 1.25908103426298 0.991100773215294
"170" 0.617697151899338 1.99866225004196 0.993887531757355
"171" 0.190184230357409 0.74282009601593 0.867000004649162
"172" 1.41915024280548 1.82162461280823 0.924970256090164
"173" 0.427452152570089 1.51567998568217 0.994042892456055
"174" 0.0523311405535787 0.566064828336239 0.812199994325638
"175" 0.617697151899338 1.99866225004196 0.993887531757355
"176" 0.399007283002138 1.46091572403908 0.732800012230873
"177" 0.374443687498569 1.29922847151756 0.991100773215294
"178" 1.41790626645088 1.99336592674255 0.959970249533653
